ï»¿Locality,References,log fO2 (dFMQ),log fO2 (dFMQ)_1std,Analysis,Method,Remarks 1,U-Pb Age,Ti-in-zirc Temp C,P,Ti,Y,Nb,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,log fO2 (dFMQ).1,log fO2 (dFMQ)_1std.1,Th/U
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g2s1,Cameca ims-1270 ion probe,,0.76,753.5816393,7.146702207713333,0.8907628111510629,8.342858409812662,1.7739825050335245,9.469626572523232,7.032458601234806,7.934769081280986,-3.4685805529832856,3.599483614369369,-2.6796108310163507,0.5171892926061982,1.8440127566831057,-2.788262110589566,3.9388798458991405,3.154602900030143,5.740036776975559,4.898506864727157,6.427487513089745,4.935230651063991,7.080051255508424,5.556760101861363,0.78,0.35,0.4056313730181676
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g3s1,Cameca ims-1270 ion probe,,0.76,735.7558867,7.0034343380148805,0.6850476089099037,8.072267784696487,0.9631677050354115,9.472447896565734,6.590573004070477,7.674273679789329,-3.143733659105663,3.239450838111267,-3.269236869724885,0.1705068125935136,1.50020182153819,-3.389330156552012,3.592772908094196,2.8332016610467936,5.419804672471588,4.604946879757111,6.140998242403411,4.682191180882513,6.84777431117601,5.327359824341679,0.78,0.35,0.33834111524360666
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g4s1,Cameca ims-1270 ion probe,,0.76,862.7363418,6.9437743357606285,2.0096253715541206,8.111368699937605,1.3217080406716613,9.370543532249037,6.571107474249745,7.64123280538293,-2.941836688064925,3.3371654528961088,-2.1037794074003195,2.094420973202123,1.5510931817396663,-3.540087483700573,3.601741551847594,2.8569656300295634,5.453594798351804,4.619939481018969,6.163941027284347,4.6815763695155,6.866511976349082,5.341109070636108,0.78,0.35,0.34296553046638456
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g5s1,Cameca ims-1270 ion probe,,0.76,735.5142413,6.904706013393578,0.6822089875465849,7.903041512924466,1.8094621502565813,9.506673712557477,6.190317684334158,7.4399748074083005,-3.145883807303096,2.9919443750159913,-2.9365110077458363,0.11817923004990745,1.2735501924297605,-3.224802326939767,3.3485535037172633,2.6458508881936154,5.231331910104611,4.427243785010755,5.985588964881732,4.530646319747027,6.71470226509093,5.222682599821055,0.78,0.35,0.286603049587515
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g6s1,Cameca ims-1270 ion probe,,0.76,724.6985944,6.945490045393963,0.5537491591575158,7.900165421253943,0.18726029154009582,9.480510131842577,6.282602651034642,7.534275100166812,-3.0651596537118784,2.977815916870308,-2.8755306716549214,-0.07497920710716095,1.2380190908870186,-3.326151645774892,3.4171060326887654,2.642078829569068,5.250331175555542,4.447741175318418,6.01376186522086,4.538410415595301,6.666073712807265,5.222301196480613,0.78,0.35,0.28602603262732684
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g7s1,Cameca ims-1270 ion probe,,0.76,735.1547788,7.122242121681011,0.6779838460835662,8.206281529134179,1.6175471606219014,9.471112050490078,6.793490457059952,7.833421536936885,-3.2329859054965455,3.3809574899798367,-2.8056144699575283,0.2719556939087811,1.609809369835257,-2.986883341096625,3.7257882815330223,2.988452547025458,5.581851871345068,4.760358172769275,6.299322885867722,4.821979768004048,6.9363667297152904,5.480813035683558,0.78,0.35,0.3534790429384306
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g8s1,Cameca ims-1270 ion probe,,0.76,742.0688649,7.02468321670202,0.7587276852065988,8.125678486757288,2.075980865341835,9.474763989135957,6.623337868916233,7.719712704327367,-3.0042044412288385,3.31420334779486,-2.8972470305109286,0.07175334719887774,1.5171798194706319,-3.1572372231855024,3.647195796802234,2.8499377847294047,5.446481213429555,4.629267061162161,6.174587675474256,4.710068585186552,6.817988492135007,5.377377916062113,0.78,0.35,0.3340799860744718
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g9s1,Cameca ims-1270 ion probe,,0.76,775.1376797,7.075806697450258,1.1301812953078578,8.20741763695922,1.6300276439010108,9.479571843876574,6.829497445730458,7.826152212455669,-3.170435602873771,3.396502454385395,-2.636586869715809,0.4270136920339748,1.6944415828957748,-2.9099030783993607,3.7546209136184423,2.9886116585408886,5.578111954541503,4.759402437916827,6.286712010001605,4.813056408356993,6.920724820695056,5.461218393462295,0.78,0.35,0.3691121444095494
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g10s1,Cameca ims-1270 ion probe,,0.76,750.8083791,6.613706467525551,0.8592289258851648,7.546184812429661,1.811772481423249,9.425390262605944,5.75886128409859,6.946564302595215,-3.276234714684468,3.0099216924077443,-2.978609016881273,0.054417452668940956,1.0529337849579559,-3.0757329087792518,3.1247177807805535,2.334032023249975,4.920734878760447,4.106253783427181,5.669911358724244,4.20091687141148,6.341453743939323,4.889760289476709,0.78,0.35,0.30492085785259626
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g1s2,Cameca ims-1270 ion probe,,0.76,788.8422324,6.505972073842677,1.2773410839388568,8.545296781369213,1.6657232098509707,9.446452596539862,8.39090741517189,8.624650538206335,-4.5154653230241495,4.645315144010851,-2.049052552100347,1.3618804949698702,2.4894812445225494,-2.1746287370470565,4.449241207574752,3.541387650553283,6.023798654334199,5.110145674030604,6.57321340986214,5.0438431166419635,7.1477619713367595,5.587152271358164,0.78,0.35,0.7915651246290534
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g2s2,Cameca ims-1270 ion probe,,0.76,797.5692517,6.7146707174162,1.3690887663884286,8.422312353391538,1.1708858752187783,9.403531896858349,7.238381465704421,8.04964847576308,-3.272910584165372,4.382727743964314,-2.083417836673032,1.0781247261573514,2.1883138953097627,-2.0402810841880443,4.169724306854076,3.327373529398965,5.8512306617352445,4.983188223918215,6.476762613970839,4.982153872458411,7.125226781799846,5.60150218836552,0.78,0.35,0.44429478349615525
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g3s2,Cameca ims-1270 ion probe,,0.76,781.2794869,6.76268759241186,1.1966051792081884,8.443089862759427,1.9374471516286875,9.427607215620263,7.672045524305736,8.197716377301726,-3.4351999625790497,4.258229364948527,-2.0516551441714506,1.1078915851871662,2.2768572373619653,-1.998668449724926,4.219542831617989,3.347763737306298,5.903027284480973,4.995376391590287,6.489931882533768,4.971792273448179,7.106498193376931,5.568839030317642,0.78,0.35,0.5911586507614699
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g4s2,Cameca ims-1270 ion probe,,0.76,803.5282039,6.643245325088659,1.430881083191977,8.563943830882682,1.5467155231192862,9.449172917659107,7.625709726047248,8.316390243275753,-2.4477777691454286,4.519790589356802,-1.8112693329436742,1.2863410565004116,2.3780635180052623,-1.948754130339013,4.360833629520221,3.4823291308838478,6.007064718206513,5.128023831800405,6.627729570430315,5.120017781969508,7.2458007859357325,5.728578687733515,0.78,0.35,0.5012348540241756
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g5s2,Cameca ims-1270 ion probe,,0.76,765.9792847,6.673510380351889,1.0296745006640353,8.173180679435626,0.4182892094583478,9.417591992841471,6.75498932621102,7.663431455122467,-2.772746942755987,3.9734510264094993,-2.3290177170266873,0.9579863587465116,1.9659432805956734,-2.2278265310911665,3.897874525054032,3.0549667314224838,5.591845935756885,4.729528016235435,6.240946881768715,4.745693103096346,6.903421242700532,5.391674821024655,0.78,0.35,0.4031517935940133
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g6s2,Cameca ims-1270 ion probe,,0.76,775.0962107,7.157819230743071,1.1297301610121528,8.369812587421414,1.3224793857251733,9.370456981061578,7.064527830982409,7.85796908627367,-3.01736003659759,3.8944760653755472,-2.3077734693710563,0.9042662336944035,1.9787986505117119,-2.2213696793628577,3.982426040513546,3.181618011933166,5.762392687107845,4.916789309567996,6.442059968866943,4.941748864087066,7.103476505368939,5.587825922462896,0.78,0.35,0.452285683668339
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g7s2,Cameca ims-1270 ion probe,,0.76,777.3954516,7.171313969838339,1.1546894627345088,8.501329294160877,0.7058248326448595,9.38647939288765,7.1960703840265,7.9403786515537975,-3.6820781951990713,3.950004667235791,-2.148212829146911,1.1696542636189633,2.165723471708542,-2.084944865223562,4.174431966896711,3.3505372404750178,5.891156624742463,5.034676609109943,6.556475787945716,5.058680878277652,7.199048357148159,5.6840889370095296,0.78,0.35,0.47506280267599266
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g8s2,Cameca ims-1270 ion probe,,0.76,800.4592091,6.5900956953824705,1.3991423120913382,8.385443331376873,0.8510198473310089,9.392455564978595,7.085018363249508,7.966364224054973,-3.1851164157943,4.249299580339713,-1.8433463224892694,1.1824456516442714,2.172972070890485,-2.3975431687942614,4.167013097705188,3.3168994254689395,5.788834416678581,4.933468497633952,6.429082779906021,4.924045578013351,7.085470488663735,5.570032714572193,0.78,0.35,0.41422504710621233
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g10s2,Cameca ims-1270 ion probe,,0.76,714.0107975,7.1340243854558665,0.4240426539258256,8.24829843492805,1.4723970454954498,9.368502938840365,6.886597403902402,7.716540318618243,-3.2159776037712633,3.6317494854870658,-2.5712105679947097,0.8656353960530206,1.8993934353877582,-2.1877298769995455,3.8857718307105644,3.0568534271369465,5.6366953877932575,4.792929202136182,6.3318913343550545,4.828310758097864,6.9975227133873545,5.484839492336052,0.78,0.35,0.43607417902944967
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV58_g11s1,Cameca ims-1270 ion probe,,0.76,764.0552825,7.069181071172974,1.008334355378857,8.305977764573921,0.5203752923350502,9.398353812555335,6.949526975033098,7.749988916669803,-3.031598194720016,3.7675882542975483,-2.19020870025943,0.9434661559308548,1.9613535518890417,-2.119894637584886,3.973439928632103,3.145903834750187,5.698367619754798,4.854376056489333,6.37416983654647,4.880787816089486,7.038935843825024,5.518853978346355,0.78,0.35,0.44912144829390815
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g1s1,Cameca ims-1270 ion probe,,0.76,756.4017515,7.1429002491010305,0.9226552234616363,8.343305727855064,1.8149066205378634,9.47355145010345,7.081276271662748,7.989935267555315,-3.4209124221941676,3.614088061058264,-2.480730888427596,0.5140175050886031,1.8675754982978674,-2.6636557984372935,3.9208719803084477,3.1316444345865126,5.720172913195842,4.897626571995566,6.426717982085772,4.944788547649439,7.096090471733481,5.5782650612891755,0.78,0.35,0.40306437276129203
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g2s1,Cameca ims-1270 ion probe,,0.76,741.6410664,7.031777056708947,0.7537637162260402,8.058006747929042,1.7077437891142486,9.491559710881006,6.521591472821714,7.688093771717406,-3.1212511664461697,3.1783232632143177,-2.8767594570787054,0.2576990353428491,1.493581712611684,-3.306920708469121,3.582519717734654,2.8205023607061066,5.426496638907325,4.599137403996997,6.157285152059274,4.695156052211847,6.869020422269498,5.359280215394555,0.78,0.35,0.31145441277517133
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g3s1,Cameca ims-1270 ion probe,,0.76,741.4892382,6.835674617567667,0.7520009680803138,7.8862676378161956,1.8893894547067618,9.454583053293012,6.529669313022191,7.554098203276554,-3.1688969627183305,3.311810465311841,-3.2482978899586956,0.2949390495313216,1.4972882230701596,-3.0891533707988788,3.5621405754736073,2.777973447300801,5.353504434450685,4.541094057663818,6.082685113558998,4.598301720792656,6.763088312842356,5.264116517328693,0.78,0.35,0.3590014360888511
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g4s1,Cameca ims-1270 ion probe,,0.76,753.6260699,7.1636312468264665,0.8912666309075823,8.346359751743153,1.508548620057958,9.470609237242726,7.093602143736243,7.9843267802613465,-3.1791210476217695,3.611972341133659,-2.5360864895591377,0.6031406239493718,1.7725519537876824,-2.545633322061406,3.929830315362753,3.142781330300123,5.73666774356923,4.910499952298625,6.448228429397016,4.965705514444974,7.114807811858217,5.58457877683704,0.78,0.35,0.4103582843858956
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g5s1,Cameca ims-1270 ion probe,,0.76,730.855345,6.979155136286482,0.6272135704714966,8.026712128466082,1.5061889102215058,9.471848597839465,6.764180169356667,7.734346684055075,-3.246714242819806,3.315041409255139,-3.2066176640548867,0.31479132651291003,1.5387582414576018,-2.9068234112621045,3.672601824407276,2.9029641257468506,5.509423631146818,4.683135406101037,6.216655862720986,4.749251213757976,6.903889424787599,5.400432668441169,0.78,0.35,0.37901992046079075
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g6s1,Cameca ims-1270 ion probe,,0.76,740.0581516,7.037638082969884,0.7353598800815595,8.130195509914522,2.0158645909349984,9.477130844010725,6.775682297102335,7.773361423379621,-3.228889595733644,3.395961320387638,-2.7266608600749715,0.28265945369304246,1.644002938521949,-2.72967652331954,3.721532774556385,2.9531370520664884,5.535750136962559,4.742380721508547,6.2657811099260465,4.799174562109011,6.968083978429631,5.452002358388046,0.78,0.35,0.36873423444952086
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g7s1,Cameca ims-1270 ion probe,,0.76,754.9663779,6.391998397191162,0.906444567095513,7.249842859294622,0.3909158857865689,9.38492459347666,4.8074498081604995,6.257057790691436,-2.4776514008730963,2.8280654215054137,-2.530268873066063,0.1250795318116331,0.7199313131771186,-2.862582421206704,2.748655676823962,1.8861734859314871,4.484986258533681,3.6805463013905397,5.228927108077621,3.7668025025115495,5.91745502449256,4.5055248452277,0.78,0.35,0.23466226177091987
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g8s1,Cameca ims-1270 ion probe,,0.76,754.91719,6.921354834397709,0.9058882520050251,7.894003619181641,1.4852783424950775,9.465955383699512,6.388904411082252,7.324150530839307,-2.912039460244044,3.346314386739016,-2.2223420177031334,0.6462586802810193,1.628578865381886,-2.860885468963258,3.5951561564957975,2.7364245610685405,5.307053893712738,4.454505631159735,5.986552720815474,4.502819771537705,6.601307249993314,5.155469915031636,0.78,0.35,0.3924892542831267
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g9s1,Cameca ims-1270 ion probe,,0.76,727.1036311,6.3391297227059145,0.582554500414986,7.10445983689031,0.045953639165602134,9.476529414185427,5.32976038671031,6.7517944151098845,-2.8767973149490067,2.6014063734628063,-2.747552800781765,-0.32727595751837374,0.8478586665346076,-3.373534900573412,2.7226420963449396,1.913049417656464,4.529170047493112,3.7318046826460796,5.299060898559588,3.8559717297785863,6.028076658894214,4.588717335792704,0.78,0.35,0.2412228634015082
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g10s1,Cameca ims-1270 ion probe,,0.76,724.8170171,6.812786240312557,0.5551707674532332,7.738826501403622,-0.2889042963128261,9.486924482733365,6.191534664509228,7.3008216636086045,-3.050117226406712,3.044885748384778,-2.6445208796603863,0.32327462717556565,1.325878130322914,-2.4981869113917345,3.343643725724338,2.5441295037043665,5.13848683829435,4.31869530751769,5.89482952228393,4.4359178660114695,6.555474874750831,5.090062792875294,0.78,0.35,0.3297940207001482
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g1s2,Cameca ims-1270 ion probe,,0.76,783.4611633,7.213637559512505,1.2200142250857493,8.391926494314019,2.442189112222258,9.374255872664273,7.089795799622465,7.897612925121733,-3.296711347251624,3.836887990538852,-2.810564255111899,0.7795304373233618,1.9644351668584654,-2.5232801817406356,4.01497985966503,3.1992000178979834,5.757057678679394,4.93505056828353,6.45031516285669,4.961599955273974,7.11388875904743,5.607745839180173,0.78,0.35,0.44583019618498504
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g2s2,Cameca ims-1270 ion probe,,0.76,795.5829331,6.957064995779772,1.3483381864207402,8.679994986883662,-0.45182672910977106,9.4331998901568,7.7390843447188455,8.361998001978693,-3.500246721420135,4.506854425889072,-1.9116843387238192,1.3580115575182137,2.520876134703998,-1.9416912421716819,4.453587847014692,3.5954581136788595,6.122818025266361,5.237696360318815,6.739041965723846,5.218746255821844,7.358087666800191,5.825777820139598,0.78,0.35,0.5363793330749882
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g3s2,Cameca ims-1270 ion probe,,0.76,783.0975495,7.090705485634356,1.2161194213778863,8.506512468829957,0.18687770350263033,9.329422301482376,7.382542669648801,8.10676378705436,-3.6475941045592073,4.246524690644754,-2.439804030548588,1.0011631990595666,2.1950569195515968,-1.940414881732473,4.250525996813258,3.400621090971903,5.937901376130234,5.076937547692908,6.589071465234124,5.097387490723779,7.238221831818468,5.7197648644552705,0.78,0.35,0.48470194788004123
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g4s2,Cameca ims-1270 ion probe,,0.76,800.1236464,7.1117829338185725,1.395660998142102,8.53752759160987,1.6077047181870563,9.365679762150123,7.2193147823417725,7.9543144920704725,-1.8208345484624398,4.03448469173173,-1.7599109563951094,1.1718819831843375,2.219078484177618,-2.2932734809297863,4.234849477220385,3.4233611734625438,5.969033810596164,5.122008165664907,6.636874810944869,5.138306134852066,7.283883476742263,5.685311431088769,0.78,0.35,0.479505598161587
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g5s2,Cameca ims-1270 ion probe,,0.76,810.8549616,6.965705822282467,1.5059259092239257,8.313997334326473,2.1670082480783304,9.346975948009222,6.927066865149118,7.703866282625373,-1.4655912629757384,3.864329704753949,-1.5876067410841792,1.2081559304413487,2.105609652260638,-1.926572496509807,4.044411290303884,3.219553504791282,5.768678420972282,4.89470980213685,6.431528174747739,4.913762949547713,7.00858902666849,5.461883227696569,0.78,0.35,0.4598755279740263
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g6s2,Cameca ims-1270 ion probe,,0.76,739.6096297,6.736288150677334,0.730134659593496,8.700610557092272,1.7765934736618663,9.413442738437622,7.2861128828281085,7.914282378435639,-3.0624631053828177,4.146886722809854,-1.1644836368251323,1.991559279488842,2.7972641651705596,-1.5908582679707697,4.580589656506174,3.687933762588633,6.177990238090604,5.274708443741223,6.7399435399531935,5.1991491721668766,7.3378291151868575,5.787522182763424,0.78,0.35,0.5335676054727408
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g7s2,Cameca ims-1270 ion probe,,0.76,766.5839868,7.084509942673324,1.0363652659082188,8.29826451527285,1.11424601363174,9.305254076831064,6.848889577732565,7.583393179852838,-3.6630471205206527,3.9380285267034325,-2.1571873831712174,0.7225867839500162,1.9860139313915037,-1.8709791142106353,3.962015216563846,3.137322142513808,5.689490353792607,4.83052313957459,6.340528767145794,4.856377273063692,7.010689005567936,5.501023627113818,0.78,0.35,0.4797435435554982
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g8s2,Cameca ims-1270 ion probe,,0.76,771.1731304,7.243813248377959,1.0868896030283515,8.619144223866197,2.2606269814599864,9.382635168396307,7.557216576860358,8.173600467427601,-3.0641638240396283,4.238840241460486,-2.4294850479999623,0.9360814159617601,2.2939156846352655,-1.6294382473731481,4.292780685386189,3.4707444133073326,6.02836837619353,5.15703976248779,6.689185718006825,5.188110710073289,7.323976927522638,5.797528252633968,0.78,0.35,0.5398932249403426
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g9s2,Cameca ims-1270 ion probe,,0.76,768.5856938,6.553234617623761,1.0584578660637973,8.573502390375278,-0.3718536190526731,9.392668912079086,7.323172143685027,8.029621538086195,-3.141914529102475,4.477879125696346,-1.3136110862226535,1.6875550914666584,2.5891667442043995,-1.5796630752773517,4.4212168294528285,3.5450655024259934,6.039964200511819,5.129807163986852,6.625342505756897,5.103784412002655,7.259501390256933,5.724471421146958,0.78,0.35,0.49339293480223606
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g10s2,Cameca ims-1270 ion probe,,0.76,799.9227399,7.2301861250657025,1.3935756413927394,8.591056549682992,0.6844844490532419,9.361947083801955,7.3079454825444605,8.018551114240967,-3.5008811737806207,4.037578979508019,-1.8264547392631068,1.374186390342415,2.2665608598508538,-2.4004801667600555,4.299311766321527,3.4423365940235104,6.003236154815263,5.130829825092411,6.654294794855512,5.145125504408153,7.282762043522745,5.750446516418833,0.78,0.35,0.4913465322984064
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g11s1,Cameca ims-1270 ion probe,,0.76,747.2814926,7.001827156042352,0.8188781916580767,8.130131761059896,1.3761897431164358,9.373353718379773,6.576274650609963,7.522181136538493,-3.657239130421673,3.6235227773116097,-2.736341271006074,0.24274380519309433,1.6337243164841722,-2.135791693075426,3.68650827684378,2.9108089381783055,5.486543830014563,4.669277203103691,6.191301551214232,4.713106172870862,6.9003260745563075,5.377437283042267,0.78,0.35,0.3883273979840358
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g12s1,Cameca ims-1270 ion probe,,0.76,785.3995081,7.172858328781591,1.2407314112894687,8.44767793672522,2.2366485732852732,9.333408301502702,7.100455633405118,7.8160650842169455,-2.942657795416471,4.006458440937029,-2.0420657986685318,1.0099689494795487,2.236196143322444,-2.024227188301467,4.1006790916598295,3.288653930005166,5.813306521675665,4.977621553716711,6.480068593846473,4.997573780709901,7.132111120775214,5.617794503262918,0.78,0.35,0.4888940640985886
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT4_LV57_g13s1,Cameca ims-1270 ion probe,,0.76,813.6107723,6.794094737432942,1.533890615626357,8.385933362208311,3.100182086077277,9.418257605020464,7.1207681978858295,8.009781852673223,-1.9151829151328996,4.149573432096249,-1.9969307732523383,0.8792105555125004,2.058215216256259,-1.8764177035762313,4.0740901668340825,3.2427635243346087,5.790193809656639,4.922870242619893,6.4518540999653675,4.962245617321041,7.1095404570868235,5.582599811559403,0.78,0.35,0.41106100091253867
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@1,Cameca ims-1270 ion probe,,0.76,739.1100296,6.678282695907941,0.724308930888628,7.5722115104470324,0.13334661211643972,9.391336257956745,5.777160021876473,6.908575708337915,-3.162757293185004,3.005524995947994,-2.4580645402418457,0.38154695058336974,1.2951401458687763,-2.5963142254484026,3.1900805246927613,2.3916593818005154,4.9560254189122706,4.121643766244149,5.682009478958519,4.20789047393374,6.439772485351973,4.8929738625457935,0.78,0.35,0.3225762661683221
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@2,Cameca ims-1270 ion probe,,0.76,736.8431124,7.213559791535209,0.6978024997270733,8.396741230821107,1.206318453664388,9.442229843587713,7.094570394601254,7.984945319035264,-2.8770005325053587,3.631080146445405,-2.366931035342769,0.7032294833974972,1.9703019642155515,-2.3678566720862904,3.9791867344401806,3.2333953970582057,5.800750961738946,4.955705300893439,6.4864018702475095,4.9952656140347225,7.195895410009069,5.606255848615342,0.78,0.35,0.41050181673566233
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@3,Cameca ims-1270 ion probe,,0.76,725.8842832,6.970790560821453,0.5679675931707303,7.97931123118105,1.4763327578270904,9.45865866198076,6.437392848254848,7.526595292165694,-1.9535995397909427,3.184501729147373,-1.9811536396939764,0.4503199899951975,1.470335613716218,-2.583801632125868,3.486391029054113,2.7374768237346285,5.362628593418723,4.536394585146164,6.088919453749674,4.617903709471903,6.844671327924397,5.2776996185212,0.78,0.35,0.3364847521799327
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@4,Cameca ims-1270 ion probe,,0.76,738.5064345,7.115167378937688,0.7172628657841142,8.236852749521859,1.8038804511306137,9.454392985320673,6.774887147265746,7.818203131231881,-1.9044400513193258,3.4776966399584306,-1.842009259834052,0.6345798040687175,1.7522135823581975,-2.9549315592601584,3.8121444273448835,3.0285413355467465,5.592861526555548,4.777882944958166,6.305564434352165,4.8364522027677825,7.033000879418784,5.465861564432248,0.78,0.35,0.3522845730041009
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@5,Cameca ims-1270 ion probe,,0.76,712.0102527,6.829725646437524,0.399451459649409,7.781114962177375,1.0141286661729685,9.478749021518437,6.046375652655108,7.294310202608542,-1.9550040313452761,2.936797931628044,-2.376387533365818,0.44475489195293355,1.1863344921551582,-3.020277231545839,3.2706698196843678,2.5512143596753116,5.134760444404594,4.327984208700367,5.877202833905794,4.41159670299274,6.649105295713997,5.083063140008956,0.78,0.35,0.2870971697539242
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_rim@6,Cameca ims-1270 ion probe,,0.76,732.7076642,6.917457559271328,0.6491400736378613,7.975979741810248,-0.24339587056171474,9.443099076393615,6.437385337052102,7.502276609473304,-2.3771797143114966,3.2575623903900324,-2.2259288853519634,0.49080385742460414,1.4714960314319205,-2.939492989762459,3.510419090111528,2.777421660382425,5.366441325439755,4.535148972617393,6.0808698821254135,4.610728467083866,6.841332679549866,5.270492086712914,0.78,0.35,0.3447653382299193
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_c@1,Cameca ims-1270 ion probe,,0.76,735.9420877,7.062903784815403,0.687233994081758,8.1991117153272,2.9591673042985684,9.35869561896321,6.804435906662089,7.639646136335456,-3.3719942543159136,3.731349868283675,-2.4069914861937254,0.47387739713417526,1.86078579244438,-2.3769917820669164,3.8307115288075866,3.0338136494474615,5.5914285270446875,4.752786170554657,6.2856675644708355,4.797869898771655,7.014872227408416,5.436573928145044,0.78,0.35,0.43378327772967523
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_c@2,Cameca ims-1270 ion probe,,0.76,748.4824916,7.263137805809555,0.8326499758811459,8.546167884264149,0.9290101692655788,9.422106246303217,7.14812759196201,7.987720349591667,-3.5956719561236827,3.9578329132325054,-2.388730528655476,0.9055981643795099,2.079972814904221,-2.276968439168623,4.112511665195533,3.359880983694655,5.939086072809853,5.098886438645283,6.621761368116735,5.114722442766349,7.316058141520493,5.71796733086879,0.78,0.35,0.43188637004960995
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_c@3,Cameca ims-1270 ion probe,,0.76,722.6259888,6.991457077854919,0.5288137511465443,8.13966689076539,1.658387473601063,9.388907973990523,6.641650489304683,7.543180850902417,-4.039135500468284,3.6199848295863086,-2.5454540165886805,0.41405828279781887,1.7085208545938164,-2.1068653112864655,3.673912063984809,2.9116422458108,5.487248359898088,4.656896600865419,6.2010711305171915,4.719166446631372,6.935316446502688,5.3650359686437765,0.78,0.35,0.4059479369981729
"Bishop tuff, USA",Reid et al. 2012,0.78,0.35,BT_RPI_c@4,Cameca ims-1270 ion probe,,0.76,733.2266157,7.127294289738462,0.6552685957892999,8.264218400867895,0.9831962373572574,9.448147653751306,6.828885255454026,7.8219409014674985,-3.8019901471829742,3.5679070284749534,-2.749757102662236,0.43103312863668464,1.6970201548657098,-2.6710720824159693,3.7949453552539167,3.0377588681721357,5.646279795210708,4.813016574023043,6.349541688782817,4.87592611710833,7.092337588348122,5.5264961442064955,0.78,0.35,0.3704430171225806
